        Date        , GPU Core Clock [MHz] , GPU Memory Clock [MHz] , GPU Temperature [°C] , GPU Load [%] , Memory Controller Load [%] , Video Engine Load [%] , Bus Interface Load [%] , Memory Usage (Dedicated) [MB] , Memory Usage (Dynamic) [MB] , PerfCap Reason [] , VDDC [V] ,
2016-01-09 15:16:22 ,              549.0   ,                800.0   ,               43.0   ,         36   ,                        7   ,                   0   ,                    8   ,                          81   ,                        24   ,              16   , 0.7930   ,
2016-01-09 15:16:23 ,              549.0   ,                800.0   ,               43.0   ,         35   ,                        6   ,                   0   ,                    7   ,                          81   ,                        24   ,              16   , 0.7930   ,
2016-01-09 15:16:24 ,              549.0   ,                800.0   ,               43.0   ,         42   ,                        7   ,                   0   ,                    8   ,                          81   ,                        24   ,              16   , 0.7930   ,
2016-01-09 15:16:25 ,              549.0   ,                800.0   ,               44.0   ,         32   ,                        6   ,                   0   ,                    7   ,                          81   ,                        24   ,              16   , 0.7930   ,
2016-01-09 15:16:26 ,              549.0   ,                800.0   ,               43.0   ,         21   ,                        4   ,                   0   ,                    5   ,                          81   ,                        24   ,              16   , 0.7930   ,
2016-01-09 15:16:27 ,              549.0   ,                800.0   ,               43.0   ,         26   ,                        5   ,                   0   ,                    5   ,                          81   ,                        24   ,              16   , 0.7930   ,
2016-01-09 15:16:28 ,              549.0   ,                800.0   ,               43.0   ,         28   ,                        5   ,                   0   ,                    7   ,                          81   ,                        24   ,              16   , 0.7930   ,
2016-01-09 15:16:29 ,              549.0   ,                800.0   ,               43.0   ,         18   ,                        6   ,                   0   ,                    4   ,                          81   ,                        24   ,              16   , 0.7750   ,
2016-01-09 15:16:30 ,              405.0   ,                405.0   ,               43.0   ,         54   ,                       14   ,                   0   ,                   14   ,                          81   ,                        24   ,              16   , 0.7750   ,
2016-01-09 15:16:31 ,              405.0   ,                405.0   ,               43.0   ,         53   ,                       14   ,                   0   ,                   14   ,                          81   ,                        24   ,              16   , 0.7750   ,
2016-01-09 15:16:32 ,              405.0   ,                405.0   ,               43.0   ,         53   ,                       14   ,                   0   ,                   14   ,                          81   ,                        24   ,              16   , 0.7750   ,
2016-01-09 15:16:33 ,              405.0   ,                405.0   ,               43.0   ,         52   ,                       13   ,                   0   ,                   14   ,                          81   ,                        24   ,              16   , 0.7750   ,
2016-01-09 15:16:34 ,              405.0   ,                405.0   ,               43.0   ,         48   ,                       12   ,                   0   ,                   14   ,                          81   ,                        24   ,              16   , 0.7750   ,
2016-01-09 15:16:35 ,              405.0   ,                405.0   ,               43.0   ,         37   ,                       10   ,                   0   ,                   11   ,                          81   ,                        24   ,              16   , 0.7750   ,
2016-01-09 15:16:36 ,              405.0   ,                405.0   ,               43.0   ,         27   ,                        8   ,                   0   ,                    8   ,                          81   ,                        24   ,              16   , 0.7750   ,
2016-01-09 15:16:37 ,              405.0   ,                405.0   ,               43.0   ,         53   ,                       15   ,                   0   ,                   16   ,                          81   ,                        24   ,              16   , 0.7750   ,
2016-01-09 15:16:38 ,              405.0   ,                405.0   ,               43.0   ,         30   ,                        8   ,                   0   ,                    8   ,                          81   ,                        24   ,              16   , 0.7750   ,
2016-01-09 15:16:39 ,              405.0   ,                405.0   ,               43.0   ,         53   ,                       14   ,                   0   ,                   15   ,                          81   ,                        24   ,              16   , 0.7750   ,
2016-01-09 15:16:40 ,              405.0   ,                405.0   ,               43.0   ,         57   ,                       16   ,                   0   ,                   14   ,                          81   ,                        24   ,              16   , 0.7750   ,
2016-01-09 15:16:41 ,              405.0   ,                405.0   ,               43.0   ,         53   ,                       14   ,                   0   ,                   14   ,                          81   ,                        24   ,              16   , 0.7750   ,
2016-01-09 15:16:42 ,              405.0   ,                405.0   ,               43.0   ,         50   ,                       14   ,                   0   ,                   12   ,                          81   ,                        24   ,              16   , 0.7750   ,
2016-01-09 15:16:43 ,              405.0   ,                405.0   ,               43.0   ,         21   ,                        5   ,                   0   ,                    5   ,                          81   ,                        24   ,              16   , 0.7750   ,
2016-01-09 15:16:44 ,              405.0   ,                405.0   ,               43.0   ,         52   ,                       14   ,                   0   ,                   14   ,                          81   ,                        24   ,              16   , 0.7750   ,
2016-01-09 15:16:45 ,              405.0   ,                405.0   ,               43.0   ,         52   ,                       15   ,                   0   ,                   14   ,                          81   ,                        24   ,              16   , 0.7750   ,
2016-01-09 15:16:46 ,              405.0   ,                405.0   ,               43.0   ,         59   ,                       15   ,                   0   ,                   16   ,                          81   ,                        24   ,              16   , 0.7750   ,
2016-01-09 15:16:47 ,              405.0   ,                405.0   ,               43.0   ,         54   ,                       14   ,                   0   ,                   14   ,                          81   ,                        24   ,              16   , 0.7750   ,
2016-01-09 15:16:48 ,              405.0   ,                405.0   ,               43.0   ,         53   ,                       15   ,                   0   ,                   14   ,                          81   ,                        24   ,              16   , 0.7750   ,
2016-01-09 15:16:49 ,              405.0   ,                405.0   ,               43.0   ,         56   ,                       15   ,                   0   ,                   14   ,                          81   ,                        24   ,              16   , 0.7750   ,
2016-01-09 15:16:50 ,              405.0   ,                405.0   ,               43.0   ,         56   ,                       14   ,                   0   ,                   12   ,                          81   ,                        24   ,              16   , 0.7750   ,
2016-01-09 15:16:52 ,              405.0   ,                405.0   ,               42.0   ,          5   ,                        1   ,                   0   ,                    2   ,                          81   ,                        25   ,              16   , 0.7750   ,
2016-01-09 15:16:54 ,              405.0   ,                405.0   ,               43.0   ,         18   ,                        5   ,                   0   ,                    5   ,                         100   ,                        27   ,              16   , 0.7750   ,
2016-01-09 15:16:55 ,              405.0   ,                405.0   ,               43.0   ,         44   ,                       12   ,                   0   ,                    5   ,                         100   ,                        27   ,              16   , 0.7750   ,
2016-01-09 15:16:56 ,              405.0   ,                405.0   ,               43.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         100   ,                        27   ,              16   , 0.7750   ,
2016-01-09 15:16:57 ,              405.0   ,                405.0   ,               43.0   ,         50   ,                       14   ,                   0   ,                   14   ,                         100   ,                        27   ,              16   , 0.7750   ,
2016-01-09 15:16:58 ,              405.0   ,                405.0   ,               42.0   ,         42   ,                       12   ,                   0   ,                   12   ,                         100   ,                        27   ,              16   , 0.7750   ,
2016-01-09 15:16:59 ,              405.0   ,                405.0   ,               43.0   ,         35   ,                       10   ,                   0   ,                   11   ,                         100   ,                        27   ,              16   , 0.7750   ,
2016-01-09 15:17:00 ,              405.0   ,                405.0   ,               43.0   ,         46   ,                       13   ,                   0   ,                   12   ,                         100   ,                        27   ,              16   , 0.7750   ,
2016-01-09 15:17:01 ,              405.0   ,                405.0   ,               43.0   ,         46   ,                       14   ,                   0   ,                   14   ,                         100   ,                        27   ,              16   , 0.7750   ,
2016-01-09 15:17:03 ,              405.0   ,                405.0   ,               42.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         100   ,                        27   ,              16   , 0.7750   ,
2016-01-09 15:17:03 ,              405.0   ,                405.0   ,               43.0   ,         40   ,                       10   ,                   0   ,                   11   ,                         100   ,                        27   ,              16   , 0.7750   ,
2016-01-09 15:17:04 ,              405.0   ,                405.0   ,               43.0   ,         42   ,                       10   ,                   0   ,                   14   ,                         100   ,                        27   ,              16   , 0.7750   ,
2016-01-09 15:17:05 ,              405.0   ,                405.0   ,               43.0   ,         51   ,                       14   ,                   0   ,                   16   ,                         100   ,                        27   ,              16   , 0.7750   ,
2016-01-09 15:17:06 ,              405.0   ,                405.0   ,               43.0   ,         37   ,                       10   ,                   0   ,                   11   ,                         100   ,                        27   ,              16   , 0.7750   ,
2016-01-09 15:17:07 ,              405.0   ,                405.0   ,               43.0   ,         48   ,                       13   ,                   0   ,                   14   ,                         100   ,                        27   ,              16   , 0.7750   ,
2016-01-09 15:17:08 ,              405.0   ,                405.0   ,               43.0   ,         45   ,                       12   ,                   0   ,                   14   ,                         100   ,                        27   ,              16   , 0.7750   ,
2016-01-09 15:17:10 ,              405.0   ,                405.0   ,               42.0   ,          9   ,                        2   ,                   0   ,                    2   ,                         100   ,                        27   ,              16   , 0.7750   ,
2016-01-09 15:17:10 ,              901.0   ,               1124.0   ,               43.0   ,         26   ,                        5   ,                   0   ,                    2   ,                         100   ,                        25   ,              16   , 0.9000   ,
2016-01-09 15:17:11 ,              901.0   ,               1124.0   ,               43.0   ,         18   ,                        4   ,                   0   ,                    3   ,                         100   ,                        24   ,              16   , 0.9000   ,
2016-01-09 15:17:13 ,              901.0   ,               1124.0   ,               43.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         100   ,                        24   ,              16   , 0.9000   ,
2016-01-09 15:17:13 ,              901.0   ,               1124.0   ,               43.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         100   ,                        24   ,              16   , 0.9000   ,
2016-01-09 15:17:14 ,              549.0   ,                800.0   ,               43.0   ,         14   ,                        2   ,                   0   ,                    2   ,                         100   ,                        24   ,              16   , 0.7930   ,
2016-01-09 15:17:15 ,              549.0   ,                800.0   ,               43.0   ,         22   ,                        4   ,                   0   ,                    5   ,                         100   ,                        24   ,              16   , 0.7930   ,
2016-01-09 15:17:16 ,              549.0   ,                800.0   ,               43.0   ,         12   ,                        2   ,                   0   ,                    2   ,                         100   ,                        24   ,              16   , 0.7930   ,
2016-01-09 15:17:17 ,              405.0   ,                405.0   ,               43.0   ,         51   ,                       13   ,                   0   ,                   16   ,                         100   ,                        24   ,              16   , 0.7750   ,
2016-01-09 15:17:18 ,              405.0   ,                405.0   ,               43.0   ,         52   ,                       14   ,                   0   ,                   16   ,                         100   ,                        24   ,              16   , 0.7750   ,
2016-01-09 15:17:19 ,              405.0   ,                405.0   ,               43.0   ,         55   ,                       14   ,                   0   ,                   14   ,                         100   ,                        24   ,              16   , 0.7750   ,
2016-01-09 15:17:20 ,              405.0   ,                405.0   ,               43.0   ,         50   ,                       12   ,                   0   ,                   14   ,                         100   ,                        24   ,              16   , 0.7750   ,
2016-01-09 15:17:21 ,              405.0   ,                405.0   ,               43.0   ,         55   ,                       14   ,                   0   ,                   14   ,                         100   ,                        24   ,              16   , 0.7750   ,
2016-01-09 15:17:22 ,              405.0   ,                405.0   ,               43.0   ,         57   ,                       15   ,                   0   ,                   16   ,                         100   ,                        24   ,              16   , 0.7750   ,
2016-01-09 15:17:23 ,              405.0   ,                405.0   ,               43.0   ,         55   ,                       15   ,                   0   ,                   14   ,                         100   ,                        24   ,              16   , 0.7750   ,
2016-01-09 15:17:24 ,              405.0   ,                405.0   ,               43.0   ,         55   ,                       14   ,                   0   ,                   14   ,                         100   ,                        24   ,              16   , 0.7750   ,
2016-01-09 15:17:25 ,              405.0   ,                405.0   ,               43.0   ,         58   ,                       13   ,                   0   ,                   14   ,                         100   ,                        24   ,              16   , 0.7750   ,
2016-01-09 15:17:26 ,              405.0   ,                405.0   ,               43.0   ,         55   ,                       13   ,                   0   ,                   14   ,                         100   ,                        24   ,              16   , 0.7750   ,
2016-01-09 15:17:27 ,              405.0   ,                405.0   ,               43.0   ,         49   ,                       12   ,                   0   ,                   14   ,                         100   ,                        24   ,              16   , 0.7750   ,
2016-01-09 15:17:28 ,              405.0   ,                405.0   ,               43.0   ,         51   ,                       13   ,                   0   ,                   14   ,                         100   ,                        24   ,              16   , 0.7750   ,
2016-01-09 15:17:29 ,              405.0   ,                405.0   ,               43.0   ,         53   ,                       13   ,                   0   ,                   14   ,                         100   ,                        24   ,              16   , 0.7750   ,
2016-01-09 15:17:30 ,              405.0   ,                405.0   ,               43.0   ,         48   ,                       13   ,                   0   ,                   12   ,                         100   ,                        24   ,              16   , 0.7750   ,
2016-01-09 15:17:31 ,              405.0   ,                405.0   ,               43.0   ,         38   ,                       10   ,                   0   ,                   11   ,                         100   ,                        24   ,              16   , 0.7750   ,
2016-01-09 15:17:32 ,              405.0   ,                405.0   ,               43.0   ,         44   ,                       13   ,                   0   ,                   11   ,                         100   ,                        24   ,              16   , 0.7750   ,
2016-01-09 15:17:33 ,              405.0   ,                405.0   ,               43.0   ,         54   ,                       14   ,                   0   ,                   14   ,                         100   ,                        24   ,              16   , 0.7750   ,
2016-01-09 15:17:34 ,              405.0   ,                405.0   ,               43.0   ,         33   ,                        8   ,                   0   ,                   10   ,                         100   ,                        24   ,              16   , 0.7750   ,
2016-01-09 15:17:36 ,              405.0   ,                405.0   ,               43.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         100   ,                        24   ,              16   , 0.7750   ,
2016-01-09 15:17:36 ,              405.0   ,                405.0   ,               43.0   ,         56   ,                       15   ,                   0   ,                   16   ,                         100   ,                        24   ,              16   , 0.7750   ,
2016-01-09 15:17:37 ,              405.0   ,                405.0   ,               43.0   ,         51   ,                       14   ,                   0   ,                   14   ,                         100   ,                        24   ,              16   , 0.7750   ,
2016-01-09 15:17:38 ,              405.0   ,                405.0   ,               43.0   ,         54   ,                       14   ,                   0   ,                   14   ,                         100   ,                        24   ,              16   , 0.7750   ,
2016-01-09 15:17:39 ,              405.0   ,                405.0   ,               43.0   ,         56   ,                       14   ,                   0   ,                   14   ,                         100   ,                        24   ,              16   , 0.7750   ,
2016-01-09 15:17:40 ,              405.0   ,                405.0   ,               43.0   ,         55   ,                       14   ,                   0   ,                   14   ,                         100   ,                        24   ,              16   , 0.7750   ,
2016-01-09 15:17:41 ,              405.0   ,                405.0   ,               43.0   ,         56   ,                       15   ,                   0   ,                   15   ,                         100   ,                        25   ,              16   , 0.7750   ,
2016-01-09 15:17:42 ,              405.0   ,                405.0   ,               43.0   ,         21   ,                        5   ,                   0   ,                    7   ,                         100   ,                        25   ,              16   , 0.7750   ,
2016-01-09 15:17:43 ,              405.0   ,                405.0   ,               43.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         100   ,                        25   ,              16   , 0.7750   ,
2016-01-09 15:17:44 ,              405.0   ,                405.0   ,               43.0   ,         51   ,                       14   ,                   0   ,                   16   ,                         100   ,                        25   ,              16   , 0.7750   ,
2016-01-09 15:17:45 ,              405.0   ,                405.0   ,               43.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         100   ,                        25   ,              16   , 0.7750   ,
2016-01-09 15:17:46 ,              405.0   ,                405.0   ,               43.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         100   ,                        25   ,              16   , 0.7750   ,
2016-01-09 15:17:48 ,              405.0   ,                405.0   ,               43.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         100   ,                        25   ,              16   , 0.7750   ,
2016-01-09 15:17:48 ,              405.0   ,                405.0   ,               43.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         100   ,                        25   ,              16   , 0.7750   ,
2016-01-09 15:17:49 ,              405.0   ,                405.0   ,               43.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         140   ,                        54   ,              16   , 0.7750   ,
2016-01-09 15:17:50 ,              405.0   ,                405.0   ,               43.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         140   ,                        54   ,              16   , 0.7750   ,
2016-01-09 15:17:52 ,              405.0   ,                405.0   ,               43.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         170   ,                        56   ,              16   , 0.7750   ,
2016-01-09 15:17:52 ,              405.0   ,                405.0   ,               43.0   ,          1   ,                        0   ,                   0   ,                    0   ,                         204   ,                        56   ,              16   , 0.7750   ,
2016-01-09 15:17:54 ,              405.0   ,                405.0   ,               43.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         278   ,                        57   ,              16   , 0.7750   ,
2016-01-09 15:17:54 ,              405.0   ,                405.0   ,               43.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         278   ,                        57   ,              16   , 0.7750   ,
2016-01-09 15:17:55 ,              405.0   ,                405.0   ,               43.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         314   ,                        69   ,              16   , 0.7750   ,
2016-01-09 15:17:56 ,              405.0   ,                405.0   ,               43.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         314   ,                        69   ,              16   , 0.7750   ,
2016-01-09 15:17:59 ,              405.0   ,                405.0   ,               43.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         423   ,                       129   ,              16   , 0.7750   ,
2016-01-09 15:17:59 ,              405.0   ,                405.0   ,               43.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         423   ,                       129   ,              16   , 0.7750   ,
2016-01-09 15:18:00 ,              405.0   ,                405.0   ,               43.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         423   ,                       129   ,              16   , 0.7750   ,
2016-01-09 15:18:01 ,              405.0   ,                405.0   ,               43.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         423   ,                       129   ,              16   , 0.7750   ,
2016-01-09 15:18:03 ,              135.0   ,                405.0   ,               43.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         423   ,                       129   ,              16   , 0.7750   ,
2016-01-09 15:18:03 ,              135.0   ,                405.0   ,               43.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         423   ,                       129   ,              16   , 0.7750   ,
2016-01-09 15:18:04 ,              135.0   ,                405.0   ,               43.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         491   ,                       127   ,              16   , 0.7750   ,
2016-01-09 15:18:05 ,              135.0   ,                405.0   ,               43.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         491   ,                       127   ,              16   , 0.7750   ,
2016-01-09 15:18:06 ,              135.0   ,                405.0   ,               43.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         491   ,                       127   ,              16   , 0.7750   ,
2016-01-09 15:18:07 ,              135.0   ,                405.0   ,               43.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         514   ,                       127   ,              16   , 0.7750   ,
2016-01-09 15:18:08 ,              135.0   ,                405.0   ,               43.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         527   ,                       127   ,              16   , 0.7750   ,
2016-01-09 15:18:09 ,              135.0   ,                405.0   ,               43.0   ,         21   ,                        7   ,                   0   ,                    8   ,                         551   ,                       128   ,              16   , 0.7750   ,
2016-01-09 15:18:10 ,              135.0   ,                405.0   ,               43.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         551   ,                       128   ,              16   , 0.7750   ,
2016-01-09 15:18:11 ,              135.0   ,                405.0   ,               43.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         551   ,                       128   ,              16   , 0.7750   ,
2016-01-09 15:18:12 ,              135.0   ,                405.0   ,               43.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         553   ,                       128   ,              16   , 0.7750   ,
2016-01-09 15:18:13 ,              135.0   ,                405.0   ,               43.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         576   ,                       129   ,              16   , 0.7750   ,
2016-01-09 15:18:15 ,              135.0   ,                405.0   ,               44.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         582   ,                       130   ,              16   , 0.7750   ,
2016-01-09 15:18:15 ,              135.0   ,                405.0   ,               44.0   ,          7   ,                        3   ,                   0   ,                    0   ,                         581   ,                       130   ,              16   , 0.7750   ,
2016-01-09 15:18:16 ,              135.0   ,                405.0   ,               44.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         581   ,                       130   ,              16   , 0.7750   ,
2016-01-09 15:18:17 ,              135.0   ,                405.0   ,               45.0   ,         24   ,                        9   ,                   0   ,                    1   ,                         582   ,                       130   ,              16   , 0.7750   ,
2016-01-09 15:18:18 ,              135.0   ,                405.0   ,               45.0   ,         28   ,                       13   ,                   0   ,                    2   ,                         582   ,                        46   ,              16   , 0.7750   ,
2016-01-09 15:18:19 ,              162.0   ,                405.0   ,               45.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         582   ,                        44   ,              16   , 0.7750   ,
2016-01-09 15:18:20 ,              162.0   ,                405.0   ,               45.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         582   ,                        44   ,              16   , 0.7750   ,
2016-01-09 15:18:21 ,              162.0   ,                405.0   ,               45.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         582   ,                        44   ,              16   , 0.7750   ,
2016-01-09 15:18:22 ,              162.0   ,                405.0   ,               46.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         582   ,                        44   ,              16   , 0.7750   ,
2016-01-09 15:18:23 ,              162.0   ,                405.0   ,               46.0   ,         17   ,                        7   ,                   0   ,                    1   ,                         595   ,                        44   ,              16   , 0.7750   ,
2016-01-09 15:18:24 ,              901.0   ,               1124.0   ,               47.0   ,         33   ,                       25   ,                   0   ,                    2   ,                         595   ,                        42   ,              16   , 0.9000   ,
2016-01-09 15:18:25 ,              901.0   ,               1124.0   ,               47.0   ,          1   ,                        0   ,                   0   ,                    0   ,                         592   ,                        43   ,              16   , 0.9000   ,
2016-01-09 15:18:26 ,              901.0   ,               1124.0   ,               47.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         592   ,                        43   ,              16   , 0.9000   ,
2016-01-09 15:18:27 ,              901.0   ,               1124.0   ,               47.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         592   ,                        43   ,              16   , 0.9000   ,
2016-01-09 15:18:28 ,              901.0   ,               1124.0   ,               48.0   ,         19   ,                       15   ,                   0   ,                    1   ,                         611   ,                        43   ,              16   , 0.9000   ,
2016-01-09 15:18:29 ,             1150.5   ,               1124.0   ,               48.0   ,         48   ,                       38   ,                   0   ,                    3   ,                         609   ,                        39   ,               0   , 1.0310   ,
2016-01-09 15:18:30 ,             1150.5   ,               1124.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         609   ,                        40   ,               0   , 1.0310   ,
2016-01-09 15:18:31 ,             1150.5   ,               1124.0   ,               48.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         609   ,                        40   ,               0   , 1.0310   ,
2016-01-09 15:18:32 ,             1150.5   ,               1124.0   ,               50.0   ,         82   ,                       63   ,                   0   ,                    5   ,                         611   ,                        40   ,               0   , 1.0310   ,
2016-01-09 15:18:33 ,             1150.5   ,               1124.0   ,               52.0   ,         98   ,                       72   ,                   0   ,                    6   ,                         609   ,                        41   ,               0   , 1.0310   ,
2016-01-09 15:18:34 ,             1150.5   ,               1124.0   ,               52.0   ,         80   ,                       56   ,                   0   ,                    4   ,                         609   ,                        41   ,               0   , 1.0310   ,
2016-01-09 15:18:35 ,             1150.5   ,               1124.0   ,               51.0   ,          6   ,                        4   ,                   0   ,                    0   ,                         615   ,                        41   ,               0   , 1.0310   ,
2016-01-09 15:18:36 ,             1150.5   ,               1124.0   ,               52.0   ,         61   ,                       44   ,                   0   ,                    3   ,                         639   ,                        40   ,               0   , 1.0310   ,
2016-01-09 15:18:37 ,             1150.5   ,               1124.0   ,               53.0   ,         89   ,                       57   ,                   0   ,                    5   ,                         640   ,                        38   ,               0   , 1.0310   ,
2016-01-09 15:18:38 ,             1150.5   ,               1124.0   ,               50.0   ,          2   ,                        1   ,                   0   ,                    0   ,                         646   ,                        39   ,               0   , 1.0310   ,
2016-01-09 15:18:39 ,             1150.5   ,               1124.0   ,               50.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         651   ,                        39   ,               0   , 1.0310   ,
2016-01-09 15:18:40 ,             1150.5   ,               1124.0   ,               50.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         661   ,                        44   ,               0   , 1.0310   ,
2016-01-09 15:18:41 ,             1150.5   ,               1124.0   ,               50.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         705   ,                        75   ,               0   , 1.0310   ,
2016-01-09 15:18:42 ,             1150.5   ,               1124.0   ,               52.0   ,         94   ,                       77   ,                   0   ,                    6   ,                         706   ,                        39   ,               0   , 1.0310   ,
2016-01-09 15:18:43 ,             1150.5   ,               1124.0   ,               52.0   ,         34   ,                       29   ,                   0   ,                    2   ,                         714   ,                        39   ,               0   , 1.0310   ,
2016-01-09 15:18:44 ,             1150.5   ,               1124.0   ,               51.0   ,          5   ,                        2   ,                   0   ,                    1   ,                         769   ,                        62   ,               0   , 1.0310   ,
2016-01-09 15:18:45 ,             1150.5   ,               1124.0   ,               53.0   ,         92   ,                       77   ,                   0   ,                    7   ,                         787   ,                        46   ,               0   , 1.0310   ,
2016-01-09 15:18:46 ,             1150.5   ,               1124.0   ,               54.0   ,         97   ,                       81   ,                   0   ,                    7   ,                         788   ,                        36   ,               0   , 1.0310   ,
2016-01-09 15:18:47 ,             1150.5   ,               1124.0   ,               52.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         788   ,                        36   ,               0   , 1.0310   ,
2016-01-09 15:18:48 ,             1150.5   ,               1124.0   ,               55.0   ,         86   ,                       70   ,                   0   ,                    6   ,                         788   ,                        35   ,               0   , 1.0310   ,
2016-01-09 15:18:49 ,             1150.5   ,               1124.0   ,               55.0   ,         76   ,                       63   ,                   0   ,                    6   ,                         788   ,                        36   ,               0   , 1.0310   ,
2016-01-09 15:18:50 ,             1150.5   ,               1124.0   ,               53.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         789   ,                        36   ,               0   , 1.0310   ,
2016-01-09 15:18:51 ,             1150.5   ,               1124.0   ,               52.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         789   ,                        36   ,               0   , 1.0310   ,
2016-01-09 15:18:52 ,             1032.3   ,               1124.0   ,               53.0   ,          9   ,                        7   ,                   0   ,                    0   ,                         789   ,                        36   ,              16   , 0.9620   ,
2016-01-09 15:18:53 ,             1150.5   ,               1124.0   ,               55.0   ,         97   ,                       79   ,                   0   ,                    7   ,                         789   ,                        36   ,               0   , 1.0310   ,
2016-01-09 15:18:54 ,             1150.5   ,               1124.0   ,               56.0   ,         83   ,                       65   ,                   0   ,                    6   ,                         789   ,                        36   ,               0   , 1.0310   ,
2016-01-09 15:18:55 ,             1150.5   ,               1124.0   ,               56.0   ,         79   ,                       60   ,                   0   ,                    6   ,                         789   ,                        36   ,               0   , 1.0310   ,
2016-01-09 15:18:56 ,             1150.5   ,               1124.0   ,               56.0   ,         42   ,                       27   ,                   0   ,                    3   ,                         816   ,                        60   ,               0   , 1.0310   ,
2016-01-09 15:18:57 ,             1150.5   ,               1124.0   ,               57.0   ,         76   ,                       55   ,                   0   ,                    5   ,                         816   ,                        45   ,               0   , 1.0310   ,
2016-01-09 15:18:58 ,             1150.5   ,               1124.0   ,               57.0   ,         73   ,                       51   ,                   0   ,                    4   ,                         816   ,                        45   ,               0   , 1.0310   ,
2016-01-09 15:18:59 ,             1150.5   ,               1124.0   ,               56.0   ,         14   ,                       12   ,                   0   ,                    1   ,                         816   ,                        42   ,               0   , 1.0310   ,
2016-01-09 15:19:00 ,             1150.5   ,               1124.0   ,               58.0   ,         98   ,                       80   ,                   0   ,                    7   ,                         816   ,                        43   ,               0   , 1.0310   ,
2016-01-09 15:19:01 ,             1150.5   ,               1124.0   ,               59.0   ,         98   ,                       84   ,                   0   ,                    7   ,                         816   ,                        41   ,               0   , 1.0310   ,
2016-01-09 15:19:02 ,             1150.5   ,               1124.0   ,               59.0   ,         98   ,                       84   ,                   0   ,                    7   ,                         818   ,                        41   ,               0   , 1.0310   ,
2016-01-09 15:19:03 ,             1150.5   ,               1124.0   ,               60.0   ,         97   ,                       81   ,                   0   ,                    7   ,                         818   ,                        42   ,               0   , 1.0310   ,
2016-01-09 15:19:04 ,             1150.5   ,               1124.0   ,               59.0   ,         98   ,                       80   ,                   0   ,                    7   ,                         818   ,                        38   ,               0   , 1.0310   ,
2016-01-09 15:19:05 ,             1150.5   ,               1124.0   ,               59.0   ,         98   ,                       85   ,                   0   ,                    7   ,                         818   ,                        38   ,               0   , 1.0310   ,
2016-01-09 15:19:06 ,             1150.5   ,               1124.0   ,               58.0   ,         95   ,                       17   ,                   0   ,                    1   ,                         818   ,                        39   ,               0   , 1.0310   ,
